order_id,product_id,customer_id,quantity,price,discount_pct,discount_amount,order_value,shipping_cost,order_date,shipping_date,shipping_city,sales_channel,payment_method,order_status
29676288,26644,130865,1,65.46,10,6.55,58.91,7.71,2026-02-14,2026-02-16,Budapest,Retail Store,Apple Pay,Completed
22212105,86989,340538,1,87.65,5,4.38,83.27,6.11,2026-07-02,2026-07-03,Debrecen,Mobile App,Apple Pay,Completed
73466093,95437,219553,2,55.06,20,22.02,88.1,6.8,2025-02-24,2025-02-26,Tatabánya,Retail Store,Card,Completed
87156944,20967,714879,2,129.29,0,0.0,258.58,0.0,2025-03-06,2025-03-09,Tatabánya,Retail Store,Apple Pay,Completed
72126097,85983,249326,1,94.73,5,4.74,89.99,6.45,2026-08-26,2026-08-28,Budapest,Website,PayPal,Completed
76708378,51232,740779,1,25.28,5,1.26,24.02,5.5,2025-06-15,2025-06-17,Nyíregyháza,Website,Card,Completed
80833462,49073,475851,1,91.61,0,0.0,91.61,6.1,2026-05-14,2026-05-17,Budapest,Website,Card,Completed
93779574,15378,261662,1,184.26,15,27.64,156.62,7.64,2025-04-04,2025-04-09,Szeged,Website,Card,Completed
57484061,20967,998760,1,126.25,0,0.0,126.25,0.0,2026-02-12,2026-02-19,Budapest,Mobile App,Card,Completed
63287885,77262,317060,2,109.42,10,21.88,196.96,0.0,2025-09-17,2025-09-19,Budapest,Marketplace,Card,Completed
44144280,23801,652521,2,35.74,5,3.57,67.91,6.55,2025-05-05,2025-05-08,Miskolc,Marketplace,Card,Completed
46058145,20967,270015,1,131.11,0,0.0,131.11,0.0,2025-10-14,2025-10-19,Nyíregyháza,Marketplace,Card,Returned
43943732,45415,475546,1,68.81,15,10.32,58.49,7.52,2025-12-17,2025-12-19,Debrecen,Website,Card,Completed
29797430,85983,487192,1,95.92,5,4.8,91.12,5.88,2025-03-08,2025-03-10,Budapest,Website,Bank Transfer,Completed
25771880,39892,604418,4,123.28,0,0.0,493.12,0.0,2025-10-30,2025-11-01,Budapest,Mobile App,Card,Completed
32445213,20967,160490,3,133.28,15,59.98,339.86,5.0,2026-04-04,2026-04-05,Budapest,Mobile App,Card,Completed
86032648,72384,168678,1,58.93,0,0.0,58.93,3.57,2026-06-14,2026-06-18,Pécs,Website,PayPal,Completed
63545646,85983,540731,2,94.08,10,18.82,169.34,0.0,2026-02-20,,Budapest,Mobile App,Google Pay,Cancelled
12250012,49073,618831,2,88.31,15,26.49,150.13,0.0,2026-04-12,2026-04-13,Szeged,Website,Card,Completed
21471998,15378,317060,1,181.51,5,9.08,172.43,5.06,2025-04-07,2025-04-09,Székesfehérvár,Retail Store,Apple Pay,Completed
57584601,23801,505234,1,35.72,10,3.57,32.15,8.96,2025-06-01,2025-06-04,Debrecen,Website,PayPal,Completed
25979682,77262,475095,1,111.5,0,0.0,111.5,0.0,2025-02-13,2025-02-14,Miskolc,Mobile App,Bank Transfer,Completed
15625296,37136,232381,3,48.53,10,14.56,131.03,0.0,2025-09-28,2025-10-02,Szeged,Retail Store,Card,Completed
53256495,37136,116230,1,51.86,0,0.0,51.86,6.85,2025-04-17,2025-04-19,Szeged,Mobile App,Google Pay,Completed
12853634,17471,385992,1,29.45,5,1.47,27.98,5.33,2026-02-10,2026-02-12,Budapest,Retail Store,Bank Transfer,Completed
57441304,86989,771770,1,87.59,5,4.38,83.21,6.43,2026-01-28,2026-01-30,Budapest,Website,Card,Completed
33294783,26644,776749,1,64.73,5,3.24,61.49,5.24,2025-03-12,2025-03-18,Budapest,Marketplace,Google Pay,Completed
62067476,72384,654545,3,61.57,0,0.0,184.71,4.82,2025-06-02,2025-06-05,Budapest,Website,Card,Completed
41110894,51232,842068,2,24.55,0,0.0,49.1,3.73,2025-11-20,2025-11-24,Budapest,Retail Store,Apple Pay,Completed
14872040,15378,983138,2,185.81,15,55.74,315.88,0.0,2025-03-04,2025-03-06,Miskolc,Website,Card,Returned
26841295,15378,316803,1,181.23,10,18.12,163.11,0.0,2025-11-28,2025-12-01,Székesfehérvár,Website,PayPal,Completed
85173862,77262,790563,1,109.95,0,0.0,109.95,0.0,2025-11-21,2025-11-24,Szombathely,Website,Card,Completed
67675218,85983,495871,2,98.18,5,9.82,186.54,0.0,2026-05-25,2026-05-27,Szeged,Marketplace,Card,Completed
66311030,49073,376097,1,89.34,25,22.34,67.0,5.44,2026-03-21,2026-03-22,Budapest,Retail Store,Cash on Delivery,Completed
31570098,95437,797683,4,55.5,0,0.0,222.0,0.0,2026-07-19,2026-07-25,Budapest,Mobile App,Card,Completed
62929870,85983,305196,1,92.6,0,0.0,92.6,7.5,2025-05-02,2025-05-05,Pécs,Mobile App,PayPal,Completed
76849891,51232,183056,1,24.55,5,1.23,23.32,6.96,2026-07-15,2026-07-18,Érd,Mobile App,Card,Completed
81146213,95437,405002,1,54.21,15,8.13,46.08,6.02,2026-07-24,2026-07-25,Miskolc,Mobile App,Card,Completed
80643548,49073,247968,3,87.78,0,0.0,263.34,4.46,2025-10-07,2025-10-10,Budapest,Marketplace,Card,Completed
72825649,77262,917585,1,109.29,0,0.0,109.29,0.0,2026-06-06,2026-06-08,Budapest,Website,Card,Completed
98251672,51232,494349,1,25.03,20,5.01,20.02,8.82,2025-12-02,2025-12-05,Székesfehérvár,Website,PayPal,Completed
96716661,51232,775999,2,25.93,0,0.0,51.86,4.45,2025-08-05,2025-08-08,Budapest,Retail Store,Card,Completed
63588371,20967,548154,1,126.73,5,6.34,120.39,0.0,2026-08-02,2026-08-05,Debrecen,Website,Cash on Delivery,Completed
12329122,26644,885670,1,66.22,0,0.0,66.22,8.0,2026-06-01,2026-06-05,Debrecen,Mobile App,Card,Completed
71342044,72384,698871,1,62.06,20,12.41,49.65,4.73,2025-02-20,2025-02-25,Budapest,Mobile App,Card,Completed
51076706,15378,741127,1,187.04,0,0.0,187.04,0.0,2025-04-21,2025-04-23,Kecskemét,Marketplace,Card,Completed
94595569,15378,367402,2,175.84,0,0.0,351.68,6.23,2025-08-04,2025-08-06,Pécs,Website,PayPal,Completed
24382284,15378,615507,1,179.69,10,17.97,161.72,0.0,2025-07-27,2025-07-29,Szeged,Mobile App,Cash on Delivery,Completed
20222360,85983,283302,1,94.01,0,0.0,94.01,7.92,2025-07-19,2025-07-20,Eger,Website,Card,Completed
97552798,37136,859568,1,50.93,0,0.0,50.93,8.91,2026-01-31,2026-02-02,Budapest,Website,Google Pay,Completed
52341784,20967,532068,1,129.57,0,0.0,129.57,0.0,2026-05-14,2026-05-15,Budapest,Marketplace,Google Pay,Completed
54288198,51232,974369,1,24.49,0,0.0,24.49,7.87,2026-06-23,2026-06-27,Győr,Website,Card,Completed
35240726,15378,516826,1,184.65,0,0.0,184.65,0.0,2025-06-17,2025-06-18,Budapest,Mobile App,Card,Completed
98594753,86989,965496,1,87.34,0,0.0,87.34,8.76,2026-06-02,2026-06-04,Érd,Website,Google Pay,Completed
45674469,51232,982129,1,24.9,0,0.0,24.9,5.55,2026-01-14,2026-01-16,Budapest,Mobile App,Google Pay,Completed
51849975,51232,716284,1,25.19,0,0.0,25.19,7.31,2026-05-09,2026-05-10,Budapest,Mobile App,Bank Transfer,Completed
23527648,72384,738694,1,58.81,0,0.0,58.81,3.7,2025-10-04,2025-10-06,Érd,Website,Card,Returned
39898941,26644,255503,1,63.14,5,3.16,59.98,3.83,2025-06-10,2025-06-12,Debrecen,Mobile App,Card,Completed
84395954,20967,896153,2,127.69,10,25.54,229.84,0.0,2025-04-02,2025-04-05,Veszprém,Website,PayPal,Completed
92858606,20967,940400,1,130.52,10,13.05,117.47,0.0,2026-07-14,2026-07-16,Budapest,Website,Card,Completed
78824574,37136,831619,1,51.08,15,7.66,43.42,7.52,2026-08-23,2026-08-26,Szeged,Retail Store,Card,Completed
21909470,95437,651683,1,56.93,5,2.85,54.08,7.05,2025-08-23,2025-08-28,Budapest,Website,Card,Completed
94481951,45415,223994,1,71.27,10,7.13,64.14,3.71,2025-01-19,2025-01-20,Székesfehérvár,Marketplace,Cash on Delivery,Completed
11762699,51232,670478,1,24.72,15,3.71,21.01,0.0,2026-03-02,,Debrecen,Website,Bank Transfer,Cancelled
33430397,51232,896458,1,25.95,5,1.3,24.65,7.63,2025-09-12,2025-09-13,Budapest,Website,Card,Completed
93882254,51232,818074,3,25.15,15,11.32,64.13,6.27,2025-01-02,2025-01-05,Sopron,Mobile App,Apple Pay,Completed
10494684,49073,930581,1,90.98,0,0.0,90.98,6.3,2025-10-29,2025-11-01,Debrecen,Website,PayPal,Completed
39533418,86989,976375,1,90.04,10,9.0,81.04,5.4,2025-07-11,2025-07-16,Budapest,Website,Google Pay,Completed
76098295,95437,718697,1,53.94,0,0.0,53.94,3.83,2025-04-06,2025-04-11,Veszprém,Website,Card,Completed
65940783,86989,331790,2,92.83,10,18.57,167.09,6.19,2025-05-28,2025-05-30,Szeged,Website,Card,Completed
76930250,45415,681976,2,69.97,5,7.0,132.94,0.0,2026-05-12,,Budapest,Mobile App,Card,Cancelled
98022289,49073,535672,4,89.04,10,35.62,320.54,0.0,2026-02-22,2026-03-01,Miskolc,Marketplace,Card,Completed
58194568,49073,138978,5,91.97,5,22.99,436.86,0.0,2025-06-03,2025-06-06,Kecskemét,Mobile App,Card,Completed
87960225,45415,982129,1,72.45,10,7.25,65.2,4.77,2026-01-08,2026-01-10,Budapest,Website,Card,Completed
51893787,49073,793973,1,93.14,0,0.0,93.14,7.41,2025-07-31,2025-08-01,Budapest,Retail Store,Card,Completed
24741210,45415,132030,1,68.07,10,6.81,61.26,7.44,2026-07-11,2026-07-15,Kecskemét,Marketplace,Card,Completed
42214970,49073,701933,1,92.29,10,9.23,83.06,7.29,2025-04-27,2025-05-04,Debrecen,Mobile App,Card,Completed
92893498,86989,129550,2,88.22,0,0.0,176.44,0.0,2026-03-29,2026-03-30,Budapest,Website,Card,Completed
13841608,37136,665068,1,50.33,15,7.55,42.78,5.53,2025-01-22,2025-01-23,Miskolc,Mobile App,Card,Completed
65178971,85983,558494,1,95.43,0,0.0,95.43,7.53,2025-08-05,2025-08-12,Szeged,Marketplace,Card,Completed
60639965,17471,987761,2,30.2,10,6.04,54.36,6.1,2025-10-11,2025-10-13,Budapest,Marketplace,Card,Completed
84432186,72384,232212,1,61.18,0,0.0,61.18,5.71,2025-04-15,2025-04-17,Szombathely,Mobile App,Card,Completed
70155362,95437,566341,2,55.68,10,11.14,100.22,7.57,2026-06-21,2026-06-23,Győr,Mobile App,Card,Completed
97852144,17471,435780,5,29.81,0,0.0,149.05,0.0,2026-07-27,2026-07-31,Budapest,Mobile App,Apple Pay,Completed
60651385,26644,371473,1,63.17,0,0.0,63.17,5.32,2025-06-21,2025-06-23,Budapest,Website,Card,Completed
65533680,45415,405980,1,68.47,0,0.0,68.47,4.28,2025-12-10,2025-12-12,Miskolc,Mobile App,PayPal,Completed
57714466,86989,295897,1,90.41,0,0.0,90.41,5.41,2025-05-14,2025-05-16,Győr,Mobile App,Cash on Delivery,Completed
66892256,49073,274923,1,89.76,0,0.0,89.76,3.56,2026-01-17,2026-01-20,Érd,Website,PayPal,Completed
84708919,86989,619421,1,90.19,10,9.02,81.17,7.29,2025-02-24,2025-02-26,Érd,Website,Card,Completed
68750642,20967,930581,1,134.69,0,0.0,134.69,0.0,2026-05-03,2026-05-04,Miskolc,Website,Card,Completed
55764500,51232,254252,1,24.36,0,0.0,24.36,3.77,2025-05-26,2025-05-29,Pécs,Website,PayPal,Completed
15428487,45415,289020,1,69.03,10,6.9,62.13,8.48,2026-05-15,2026-05-19,Sopron,Marketplace,Card,Completed
21443847,86989,410187,2,89.69,20,35.88,143.5,5.36,2026-03-23,2026-03-26,Budapest,Website,Apple Pay,Completed
28418954,17471,302753,1,30.82,0,0.0,30.82,7.7,2025-09-23,2025-09-25,Győr,Mobile App,Apple Pay,Completed
53353865,26644,405980,2,66.39,0,0.0,132.78,0.0,2026-04-24,2026-04-25,Kecskemét,Website,Card,Completed
34970688,72384,235610,1,61.36,10,6.14,55.22,6.57,2025-06-20,2025-06-23,Miskolc,Website,Bank Transfer,Completed
35831650,37136,334864,1,50.25,0,0.0,50.25,7.43,2025-02-12,2025-02-17,Budapest,Website,Card,Completed
98535353,15378,275241,1,175.82,10,17.58,158.24,4.95,2025-12-11,2025-12-14,Budapest,Mobile App,Apple Pay,Completed
20200707,45415,897048,2,69.44,5,6.94,131.94,5.28,2026-03-02,2026-03-04,Szeged,Website,Card,Completed
34514831,45415,605837,1,72.51,0,0.0,72.51,8.25,2025-01-31,2025-02-03,Sopron,Mobile App,Card,Completed
15935515,45415,672817,1,68.64,0,0.0,68.64,6.57,2025-01-24,2025-01-29,Budapest,Website,Card,Completed
68992365,15378,502600,1,175.82,0,0.0,175.82,0.0,2025-10-28,2025-10-31,Szeged,Mobile App,Google Pay,Completed
43526437,72384,355971,4,60.53,0,0.0,242.12,0.0,2025-07-20,2025-07-22,Budapest,Mobile App,Apple Pay,Completed
75825877,45415,761524,2,68.29,20,27.32,109.26,0.0,2025-07-26,2025-07-30,Budapest,Website,Google Pay,Completed
93618799,26644,964696,3,67.1,0,0.0,201.3,0.0,2025-12-04,2025-12-05,Győr,Retail Store,Card,Completed
76195248,37136,297289,1,49.01,25,12.25,36.76,8.68,2026-05-10,2026-05-14,Székesfehérvár,Marketplace,Card,Completed
54848815,45415,528354,3,69.47,0,0.0,208.41,0.0,2025-09-02,2025-09-04,Szeged,Mobile App,Bank Transfer,Completed
85935371,86989,458514,1,89.09,0,0.0,89.09,6.69,2025-07-26,2025-07-31,Budapest,Website,Card,Completed
92110731,72384,867215,1,61.62,5,3.08,58.54,0.0,2025-02-18,,Budapest,Retail Store,Card,Cancelled
23838799,20967,716284,1,131.58,0,0.0,131.58,0.0,2025-04-03,2025-04-06,Szeged,Website,Card,Completed
89834459,95437,698871,2,54.37,5,5.44,103.3,0.0,2026-05-18,2026-05-21,Budapest,Retail Store,Card,Completed
24615086,15378,775999,1,180.38,0,0.0,180.38,0.0,2025-07-01,,Székesfehérvár,Mobile App,Card,Cancelled
53347996,86989,392883,2,87.34,5,8.73,165.95,5.45,2025-08-25,2025-08-27,Budapest,Marketplace,Card,Completed
79555909,15378,476304,5,183.58,0,0.0,917.9,4.86,2025-05-26,2025-05-28,Érd,Mobile App,Card,Completed
31425733,23801,129550,2,34.89,10,6.98,62.8,4.92,2026-08-06,2026-08-07,Debrecen,Marketplace,Card,Completed
29494566,15378,124034,2,184.23,0,0.0,368.46,0.0,2025-07-23,2025-07-26,Debrecen,Website,Cash on Delivery,Completed
12824117,20967,355971,1,130.87,0,0.0,130.87,5.77,2025-06-18,2025-06-24,Budapest,Website,Apple Pay,Completed
78752251,20967,517374,1,126.77,5,6.34,120.43,0.0,2025-07-09,2025-07-12,Székesfehérvár,Website,Card,Completed
24720331,45415,505313,2,71.93,5,7.19,136.67,0.0,2025-06-12,2025-06-16,Budapest,Website,Cash on Delivery,Completed
48117466,51232,921021,1,24.78,0,0.0,24.78,6.73,2025-06-04,2025-06-06,Budapest,Website,Google Pay,Completed
36301855,17471,475851,1,29.97,10,3.0,26.97,8.84,2025-07-19,2025-07-22,Szeged,Website,Card,Completed
71398007,20967,527580,2,131.2,15,39.36,223.04,0.0,2026-06-29,2026-07-01,Győr,Website,Card,Completed
81428628,72384,124034,1,61.24,10,6.12,55.12,5.61,2025-09-13,2025-09-18,Budapest,Mobile App,Card,Completed
73816414,15378,532068,1,174.89,5,8.74,166.15,0.0,2026-02-14,2026-02-18,Debrecen,Website,PayPal,Completed
49178947,45415,687791,1,69.62,0,0.0,69.62,6.75,2025-02-04,2025-02-09,Debrecen,Website,Card,Completed
66771639,86989,155579,1,91.65,10,9.17,82.48,8.7,2026-08-12,2026-08-14,Kecskemét,Website,Bank Transfer,Completed
84869864,26644,957301,1,64.93,0,0.0,64.93,4.24,2025-11-04,2025-11-05,Pécs,Marketplace,Cash on Delivery,Completed
85157717,20967,195812,1,130.92,0,0.0,130.92,0.0,2025-12-03,2025-12-05,Budapest,Website,PayPal,Returned
50374626,72384,749436,1,60.86,10,6.09,54.77,8.77,2025-10-17,2025-10-18,Pécs,Mobile App,Bank Transfer,Completed
49453347,23801,171304,1,35.21,10,3.52,31.69,7.25,2026-08-21,2026-08-22,Budapest,Website,Bank Transfer,Completed
88679099,51232,121775,2,24.39,0,0.0,48.78,8.79,2026-02-01,2026-02-05,Szeged,Website,PayPal,Completed
91580297,51232,300525,3,25.08,0,0.0,75.24,9.68,2026-05-04,2026-05-10,Budapest,Website,Card,Completed
55131023,95437,672560,2,54.45,15,16.34,92.56,8.5,2025-10-07,2025-10-10,Budapest,Marketplace,Cash on Delivery,Completed
90949028,72384,852557,1,59.38,15,8.91,50.47,6.76,2025-10-03,2025-10-07,Budapest,Retail Store,Card,Completed
11086939,77262,392518,3,108.77,0,0.0,326.31,0.0,2025-01-31,2025-02-06,Budapest,Website,Apple Pay,Completed
66465036,15378,731977,1,174.71,0,0.0,174.71,3.59,2026-05-13,2026-05-16,Veszprém,Website,PayPal,Completed
50053782,86989,523762,3,90.11,0,0.0,270.33,0.0,2025-11-14,2025-11-16,Miskolc,Website,Cash on Delivery,Completed
63577227,86989,253752,1,89.71,0,0.0,89.71,3.7,2025-07-19,2025-07-22,Miskolc,Retail Store,Bank Transfer,Completed
58122363,86989,564700,3,89.0,0,0.0,267.0,0.0,2025-03-02,2025-03-04,Sopron,Website,Card,Completed
65433703,51232,384544,1,25.5,5,1.28,24.22,5.3,2025-12-03,2025-12-04,Miskolc,Website,Card,Completed
33095865,49073,377165,1,93.13,0,0.0,93.13,6.29,2025-02-23,2025-02-24,Miskolc,Mobile App,Card,Completed
44083935,45415,114223,3,69.36,0,0.0,208.08,4.93,2025-12-19,2025-12-23,Érd,Website,Cash on Delivery,Completed
39661406,45415,632380,1,69.28,0,0.0,69.28,4.6,2025-08-07,2025-08-07,Budapest,Website,Card,Completed
47880879,86989,751445,1,90.97,0,0.0,90.97,5.61,2026-05-23,2026-05-28,Budapest,Website,Card,Completed
11321945,23801,336083,1,35.39,5,1.77,33.62,6.18,2026-05-13,2026-05-15,Debrecen,Website,Card,Completed
52899046,20967,472199,2,133.07,10,26.61,239.53,0.0,2026-02-19,2026-02-23,Budapest,Retail Store,Card,Completed
93916214,26644,453508,1,64.33,0,0.0,64.33,5.67,2026-07-03,2026-07-05,Győr,Mobile App,Card,Completed
43895523,51232,232381,1,25.81,10,2.58,23.23,7.68,2026-03-26,2026-03-29,Budapest,Marketplace,Card,Completed
85675844,85983,751773,2,93.24,0,0.0,186.48,0.0,2025-08-03,2025-08-06,Budapest,Mobile App,PayPal,Completed
44557026,17471,824778,3,31.07,25,23.3,69.91,7.64,2026-03-13,2026-03-16,Budapest,Marketplace,PayPal,Completed
54958473,45415,813258,2,70.71,15,21.21,120.21,0.0,2025-07-18,2025-07-23,Pécs,Marketplace,Card,Completed
76116756,20967,992933,1,134.22,0,0.0,134.22,0.0,2025-03-05,2025-03-07,Székesfehérvár,Website,PayPal,Completed
25993540,85983,125958,1,94.0,20,18.8,75.2,7.81,2025-03-16,2025-03-21,Budapest,Website,PayPal,Completed
12612707,95437,590789,1,55.62,0,0.0,55.62,5.42,2026-06-25,2026-06-28,Debrecen,Website,Card,Completed
72626576,51232,366220,1,24.81,0,0.0,24.81,6.9,2026-01-14,2026-01-16,Debrecen,Mobile App,PayPal,Returned
14985301,86989,270015,4,88.46,5,17.69,336.15,0.0,2026-04-21,2026-04-23,Győr,Retail Store,PayPal,Completed
62770506,85983,675038,1,97.86,20,19.57,78.29,0.0,2026-08-09,,Eger,Website,Card,Cancelled
84295071,20967,855803,1,133.11,0,0.0,133.11,6.39,2025-01-13,2025-01-16,Szeged,Mobile App,PayPal,Completed
30402663,49073,475095,1,93.15,0,0.0,93.15,8.46,2026-07-28,2026-07-29,Budapest,Website,Card,Completed
62340779,45415,494620,1,72.17,5,3.61,68.56,7.76,2025-05-29,2025-05-31,Eger,Marketplace,Apple Pay,Completed
57785788,85983,350251,2,92.3,5,9.23,175.37,0.0,2025-12-09,2025-12-11,Sopron,Website,Google Pay,Completed
40560152,20967,590655,2,131.93,25,65.97,197.89,0.0,2025-03-06,2025-03-08,Szombathely,Website,Card,Returned
68925561,49073,990107,1,87.94,10,8.79,79.15,4.13,2026-03-23,2026-03-25,Győr,Website,Card,Completed
20714070,37136,494016,1,50.6,10,5.06,45.54,3.55,2026-08-11,2026-08-13,Kecskemét,Marketplace,Cash on Delivery,Completed
73979846,72384,358818,2,58.69,0,0.0,117.38,0.0,2026-08-10,2026-08-15,Budapest,Mobile App,Card,Completed
46870669,15378,935264,1,183.91,0,0.0,183.91,0.0,2025-02-06,2025-02-08,Budapest,Mobile App,Card,Returned
11961268,20967,560207,2,129.18,0,0.0,258.36,0.0,2026-05-26,2026-05-29,Tatabánya,Website,Card,Completed
16158720,49073,136013,1,91.48,10,9.15,82.33,4.74,2025-10-26,2025-10-28,Budapest,Website,Card,Completed
25360718,51232,974369,1,24.93,10,2.49,22.44,4.41,2025-04-13,2025-04-16,Tatabánya,Mobile App,Google Pay,Completed
54342432,15378,634320,2,182.12,15,54.64,309.6,0.0,2025-05-07,2025-05-08,Szeged,Mobile App,Google Pay,Completed
32067063,86989,385097,1,92.76,10,9.28,83.48,4.33,2025-05-01,2025-05-07,Győr,Marketplace,Card,Completed
72188293,85983,383864,2,92.69,20,37.08,148.3,0.0,2026-03-03,2026-03-08,Szeged,Mobile App,Card,Completed
60705865,45415,406346,1,71.65,20,14.33,57.32,7.07,2025-03-08,2025-03-10,Budapest,Website,Card,Completed
41748572,51232,940400,1,25.51,0,0.0,25.51,4.17,2026-08-19,2026-08-21,Budapest,Website,Apple Pay,Completed
27309254,51232,305196,1,24.41,0,0.0,24.41,4.74,2026-05-06,2026-05-11,Kecskemét,Marketplace,Apple Pay,Completed
10930378,15378,451105,2,182.8,0,0.0,365.6,6.63,2025-11-10,2025-11-14,Kecskemét,Mobile App,Apple Pay,Completed
52620671,95437,305196,1,56.95,10,5.7,51.25,8.47,2025-01-25,2025-01-26,Budapest,Website,Card,Completed
25383051,45415,253752,2,71.44,0,0.0,142.88,0.0,2026-03-06,2026-03-10,Debrecen,Mobile App,Card,Completed
38760037,45415,460921,2,69.66,15,20.9,118.42,0.0,2026-07-15,2026-07-20,Győr,Mobile App,Card,Completed
97430949,23801,254929,1,35.86,0,0.0,35.86,3.5,2026-08-06,2026-08-11,Szeged,Retail Store,Google Pay,Completed
74699109,51232,232420,1,24.48,0,0.0,24.48,4.12,2025-01-23,2025-01-24,Budapest,Website,Card,Completed
37277928,17471,131071,1,29.58,0,0.0,29.58,3.75,2026-02-12,2026-02-13,Debrecen,Marketplace,Google Pay,Completed
22673199,86989,495352,2,92.74,5,9.27,176.21,0.0,2026-07-09,2026-07-16,Budapest,Mobile App,Card,Completed
37981900,20967,352680,1,128.35,10,12.84,115.51,0.0,2025-11-24,2025-11-25,Nyíregyháza,Website,Apple Pay,Completed
24676306,51232,963120,1,25.49,5,1.27,24.22,7.94,2026-04-14,2026-04-15,Eger,Website,Card,Completed
69202143,77262,494620,2,111.81,15,33.54,190.08,0.0,2026-05-07,2026-05-09,Székesfehérvár,Website,Card,Completed
67679768,23801,519033,2,34.05,10,6.81,61.29,8.95,2025-06-29,2025-07-01,Érd,Mobile App,Bank Transfer,Completed
86173253,86989,957301,3,93.46,10,28.04,252.34,0.0,2025-07-12,2025-07-16,Pécs,Mobile App,Cash on Delivery,Completed
64299494,85983,103219,2,97.92,0,0.0,195.84,3.69,2025-08-03,2025-08-04,Pécs,Retail Store,Card,Completed
67615617,51232,618831,1,25.69,15,3.85,21.84,7.18,2025-09-24,2025-09-27,Győr,Retail Store,Bank Transfer,Completed
77532109,45415,605291,1,69.83,0,0.0,69.83,6.36,2026-07-08,2026-07-09,Sopron,Marketplace,Cash on Delivery,Completed
41246630,86989,931265,1,87.83,10,8.78,79.05,5.75,2026-04-24,2026-04-27,Budapest,Website,PayPal,Completed
49223231,20967,332217,2,130.93,0,0.0,261.86,0.0,2025-09-02,2025-09-08,Budapest,Website,Apple Pay,Completed
93683499,15378,585877,2,175.47,0,0.0,350.94,0.0,2025-12-11,2025-12-13,Budapest,Website,Card,Completed
16583390,77262,487480,1,111.5,10,11.15,100.35,0.0,2026-08-11,2026-08-15,Nyíregyháza,Website,Bank Transfer,Completed
54548414,51232,935264,2,24.39,10,4.88,43.9,4.72,2026-03-25,2026-03-29,Budapest,Retail Store,Card,Completed
71951844,77262,834454,1,112.04,0,0.0,112.04,0.0,2026-02-22,2026-02-24,Budapest,Website,PayPal,Completed
44995929,39892,672817,1,117.72,0,0.0,117.72,0.0,2025-11-08,2025-11-11,Kecskemét,Website,Apple Pay,Completed
25884379,23801,562237,4,34.37,0,0.0,137.48,0.0,2025-07-14,2025-07-15,Győr,Marketplace,Card,Completed
87572292,86989,159275,2,92.24,15,27.67,156.81,0.0,2026-06-19,2026-06-21,Budapest,Mobile App,Card,Completed
17775169,20967,841862,1,131.66,20,26.33,105.33,0.0,2025-12-13,2025-12-15,Pécs,Mobile App,Card,Completed
31736105,23801,775999,1,34.58,0,0.0,34.58,3.67,2026-04-26,2026-04-29,Budapest,Website,Card,Completed
68823506,51232,472199,1,25.95,15,3.89,22.06,8.85,2026-05-29,2026-05-31,Budapest,Retail Store,Card,Completed
95860399,49073,370716,1,89.01,0,0.0,89.01,6.13,2025-02-23,2025-02-25,Budapest,Website,Card,Completed
94225331,72384,233768,2,61.93,20,24.77,99.09,7.8,2026-07-06,2026-07-06,Budapest,Marketplace,Apple Pay,Completed
57351728,72384,378969,1,58.56,0,0.0,58.56,5.8,2025-04-14,2025-04-20,Tatabánya,Website,Google Pay,Completed
48067808,86989,436047,2,87.81,0,0.0,175.62,0.0,2025-12-04,2025-12-07,Miskolc,Website,Card,Completed
61069933,15378,309408,1,175.17,10,17.52,157.65,0.0,2025-12-02,2025-12-04,Nyíregyháza,Website,PayPal,Completed
11656567,45415,116230,1,70.42,0,0.0,70.42,5.89,2026-02-07,2026-02-13,Miskolc,Mobile App,Apple Pay,Completed
91716649,39892,942270,3,117.25,0,0.0,351.75,4.65,2025-11-26,2025-11-28,Nyíregyháza,Website,Bank Transfer,Completed
35853893,23801,356432,2,35.87,25,17.93,53.81,5.68,2026-06-24,2026-06-29,Székesfehérvár,Retail Store,Card,Completed
74448396,95437,947649,1,55.42,20,11.08,44.34,7.16,2025-10-30,2025-11-02,Győr,Marketplace,Apple Pay,Completed
78872304,45415,331790,2,68.27,15,20.48,116.06,0.0,2026-02-03,2026-02-05,Tatabánya,Website,Card,Completed
40487050,86989,748510,1,93.0,20,18.6,74.4,6.0,2025-09-07,2025-09-08,Szeged,Mobile App,PayPal,Completed
67439838,20967,250783,2,131.59,10,26.32,236.86,0.0,2025-12-17,2025-12-21,Székesfehérvár,Retail Store,Card,Completed
29445123,85983,901875,2,92.52,20,37.01,148.03,0.0,2025-03-22,2025-03-24,Sopron,Website,Google Pay,Completed
15616750,49073,403728,2,88.9,0,0.0,177.8,0.0,2025-04-04,2025-04-08,Tatabánya,Mobile App,Card,Completed
62700650,51232,233736,1,25.25,0,0.0,25.25,7.96,2025-05-17,2025-05-18,Székesfehérvár,Marketplace,Apple Pay,Completed
49579585,51232,982137,2,24.82,0,0.0,49.64,8.2,2026-04-09,2026-04-10,Eger,Mobile App,Card,Completed
15731933,17471,227343,1,30.73,0,0.0,30.73,4.36,2025-08-12,2025-08-13,Budapest,Mobile App,Card,Completed
61196587,51232,264437,2,24.37,0,0.0,48.74,8.97,2026-06-21,2026-06-27,Pécs,Retail Store,Card,Completed
33059186,51232,169345,2,25.44,10,5.09,45.79,7.6,2026-05-04,2026-05-10,Kecskemét,Retail Store,Bank Transfer,Completed
